form,lemma,id,lemma_id,sentence_id,pos,morphology
бъивааше,бꙑвати,3276833,59322,284674,V-,2siia----i
імъ,и,3276834,58765,284674,Pp,3p---md--i
і,и,3276835,58771,284674,C-,---------n
мъштаѩ,мьстити,3276836,68898,284674,V-,-sppamn-si
на,на,3276837,58783,284674,R-,---------n
вьсѣ,вьсь,3276838,58821,284674,Px,-p---na--i
начинаніѣ,начинаниѥ,3276839,150755,284674,Nb,-p---na--i
іхъ,и,3276840,58765,284674,Pp,3p---mg--i
Възносіте,възносити,3276841,68687,284676,V-,2ppma----i
г҃ѣ,господь,3276842,58858,284676,Nb,-s---mg--i
б҃а,богъ,3276843,60009,284676,Nb,-s---mg--i
нашего,нашь,3276844,58994,284676,Ps,1s---mg--i
и,и,3276845,58771,284677,C-,---------n
кланѣіте,кланꙗти,3276846,65754,284677,V-,2ppma----i
сѩ,себе,3276847,58829,284677,Pk,3s---qa--i
въ,въ,3276848,58774,284677,R-,---------n
горѣ,гора,3276849,58899,284677,Nb,-s---fl--i
ст҃ѣі,свѧтъ,3276850,58910,284677,A-,-s---flpwi
его,и,3276851,58765,284677,Pp,3s---mg--i
ѣко,ꙗко,3276852,72150,284678,Df,---------n
с҃тъ,свѧтъ,3276853,58910,284678,A-,-s---mnpsi
естъ,бꙑти,3276854,58773,284678,V-,3spia----i
г҃ь,господь,3276855,58858,284678,Nb,-s---mn--i
б҃ъ,богъ,3276856,60009,284678,Nb,-s---mn--i
нашь,нашь,3276857,58994,284678,Ps,1s---mn--i
ч҃,девѧть десѧтъ,3276858,149756,284679,Ma,---------n
ѳ҃,девѧть,3278048,67439,284679,Ma,---------n
ПЪС҃ЛМЪ,псалъмъ,3276859,69176,284925,Nb,-s---mn--i
ДА҃ВЪ,давꙑдовъ,3276860,64023,284925,A-,-s---mnpsi
ВЪ,въ,3276861,58774,284925,R-,---------n
ІСПОВѢДАНИІ,исповѣданиѥ,3276862,81084,284925,Nb,-s---nl--i
Въскликнѣте,въскликнѫти,3276863,131723,284680,V-,2ppma----i
бо҃у,богъ,3276864,60009,284680,Nb,-s---md--i
вьсѩ,вьсь,3276865,58821,284680,Px,-p---fn--i
землѩ,землꙗ,3276866,64341,284680,Nb,-p---fn--i
работаіте,работати,3276867,66467,284681,V-,2ppma----i
г҃ю,господь,3276868,58858,284681,Nb,-s---md--i
въ,въ,3276869,58774,284681,R-,---------n
веселиі,веселиѥ,3276870,67606,284681,Nb,-s---nl--i
Вънідѣте,вънити,3276871,59000,284682,V-,2ppma----i
прѣдо,прѣдъ,3276872,58985,284682,R-,---------n
нь,и,3276873,58765,284682,Pp,3s---ma--i
въ,въ,3276874,58774,284682,R-,---------n
радості,радость,3276875,66759,284682,Nb,-s---fl--i
Оувѣдіте,оувѣдѣти,3276876,65287,284683,V-,2ppma----i
ѣко,ꙗко,3276877,58792,284683,G-,---------n
г҃ь,господь,3276878,58858,284683,Nb,-s---mn--i
естъ,бꙑти,3276879,58773,284683,V-,3spia----i
б҃ъ,богъ,3276880,60009,284683,Nb,-s---mn--i
нашь,нашь,3276881,58994,284683,Ps,1s---mn--i
Тъ,тъ,3276882,58908,284684,Pd,-s---mn--i
створі,сътворити,3276883,58795,284684,V-,3saia----i
нъі,мꙑ,3276884,59257,284684,Pp,1p---pa--i
а,а,3276885,58820,284684,C-,---------n
не,не,3276886,58767,284684,Df,---------n
мъі,мꙑ,3276887,59257,284684,Pp,1p---pn--i
себе,себе,3276888,58829,284684,Pk,1s---pg--i
мъі,мꙑ,3276889,59257,284685,Pp,1p---pn--i
же,же,3276890,58808,284685,Df,---------n
людие,людиѥ,3276891,59473,284685,Nb,-p---mn--i
его,и,3276892,58765,284685,Pp,3s---mg--i
і,и,3276893,58771,284685,C-,---------n
овьцѩ,овьца,3276894,65130,284685,Nb,-p---fn--i
паствінъі,паствина,3276895,133854,284685,Nb,-s---fg--i
его,и,3276896,58765,284685,Pp,3s---mg--i
Вънідѣте,вънити,3276897,59000,284687,V-,2ppma----i
въ,въ,3276898,58774,284687,R-,---------n
врата,врата,3276899,66681,284687,Nb,-p---na--i
его,и,3276900,58765,284687,Pp,3s---mg--i
въ,въ,3276901,58774,284687,R-,---------n
исповѣданіихъ,исповѣданиѥ,3276902,81084,284687,Nb,-p---nl--i
Въ,въ,3276903,58774,284687,R-,---------n
дворъі,дворъ,3276904,65743,284687,Nb,-p---ma--i
его,и,3276905,58765,284687,Pp,3s---mg--i
въ,въ,3276906,58774,284687,R-,---------n
пѣниіхъ,пѣниѥ,3276907,68823,284687,Nb,-p---nl--i
Їсповѣдаіте,исповѣдати,3276908,65711,284689,V-,2ppma----i
сѩ,себе,3276909,58829,284689,Pk,3s---qa--i
емоу,и,3276910,58765,284689,Pp,3s---md--i
хваліте,хвалити,3276911,67696,284690,V-,2ppma----i
імѩ,имѧ,3276912,58990,284690,Nb,-s---na--i
его,и,3276913,58765,284690,Pp,3s---mg--i
ѣко,ꙗко,3276914,72150,284691,Df,---------n
благъ,благъ,3276915,65623,284691,A-,-s---mnpsi
г҃ь,господь,3276916,58858,284691,Nb,-s---mn--i
въ,въ,3276917,58774,284692,R-,---------n
вѣкъ,вѣкъ,3276918,59093,284692,Nb,-s---ma--i
мілостъ,милость,3276919,67655,284692,Nb,-s---fn--i
его,и,3276920,58765,284692,Pp,3s---mg--i
і,и,3276921,58771,284693,C-,---------n
до,до,3276922,64398,284693,R-,---------n
рода,родъ,3276923,64405,284693,Nb,-s---mg--i
рѣснота,рѣснота,3276924,151104,284693,Nb,-s---fn--i
его,и,3276925,58765,284693,Pp,3s---mg--i
р҃,съто,3276926,66263,284694,Ma,---------n
ПЪС҃ЛМЪ,псалъмъ,3276927,69176,284926,Nb,-s---mn--i
ДА҃ВЪ,давꙑдовъ,3276928,64023,284926,A-,-s---mnpsi
Милость,милость,3276929,67655,284927,Nb,-s---fa--i
і,и,3276930,58771,284927,C-,---------n
сѫдъ,сѫдъ,3276931,66278,284927,Nb,-s---ma--i
поѭ,пѣти,3276932,80670,284927,V-,1spia----i
тебѣ,тꙑ,3276933,58769,284927,Pp,2s---md--i
г҃і,господь,3276934,58858,284927,Nb,-s---mv--i
въспоѭ,въспѣти,3276935,65125,284695,V-,1spia----i
і,и,3276936,58771,284695,C-,---------n
разоумѣѭ,разоумѣти,3276937,59914,284695,V-,1spia----i
въ,въ,3276938,58774,284695,R-,---------n
пѫті,пѫть,3276939,58763,284695,Nb,-s---ml--i
непорочьнѣ,непорочьнъ,3276940,79518,284695,A-,-s---mlpsi
когда,когда,3276941,64234,284696,Du,---------n
прідеші,прити,3276942,58916,284696,V-,2spia----i
ко,къ,3276943,58898,284696,R-,---------n
мьнѣ,азъ,3276944,58807,284696,Pp,1s---md--i
Прѣхождаахъ,прѣходити,3276945,67804,284697,V-,1siia----i
въ,въ,3276946,58774,284697,R-,---------n
незълобѣ,незълоба,3276947,150743,284697,Nb,-s---fl--i
сръдьца,сръдъце,3276948,151633,284697,Nb,-s---ng--i
моего,мои,3276949,58929,284697,Ps,1s---ng--i
посрѣдѣ,посрѣдѣ,3276950,79093,284697,R-,---------n
домоу,домъ,3276951,59745,284697,Nb,-s---mg--i
моего,мои,3276952,58929,284697,Ps,1s---mg--i
Не,не,3276953,58767,284699,Df,---------n
прѣдьлагахъ,прѣдълагати,3276954,68579,284699,V-,1saia----i
прѣдъ,прѣдъ,3276955,58985,284699,R-,---------n
очіма,око,3276956,58813,284699,Nb,-d---ni--i
моіма,мои,3276957,58929,284699,Ps,1d---ni--i
вешті,вещь,3276958,67446,284699,Nb,-s---fg--i
законопрѣстѫпьнъі,законопрѣстѫпьнъ,3276959,138340,284699,A-,-s---fgpsi
творѩштѩѩ,творити,3276960,58852,284701,V-,-pppama-wi
законопрѣстопленіе,законопрѣстѫплѥниѥ,3276961,151262,284701,Nb,-s---na--i
възненавідѣхъ,възненавидѣти,3276962,66283,284701,V-,1saia----i
Не,не,3276963,58767,284702,Df,---------n
прільпе,прильпѣти,3276964,138010,284702,V-,3saia----i
мьнѣ,азъ,3276965,58807,284702,Pp,1s---md--i
сръдьце,срьдьце,3276966,58805,284702,Nb,-s---nn--i
лѫкаво,лѫкавъ,3276967,66386,284702,A-,-s---nnpsi
оукланѣѭштаа,оукланꙗти,3276968,135146,284703,V-,-sppamg-si
сѩ,себе,3276969,58829,284703,Pk,3s---qa--i
отъ,отъ,3276970,58785,284703,R-,---------n
мене,азъ,3276971,58807,284703,Pp,1s---mg--i
зълаго,зълъ,3276972,66277,284703,A-,-s---mgpwi
не,не,3276973,58767,284703,Df,---------n
знахъ,знати,3276974,67506,284703,V-,1siia----i
Ѡклеватаѭштаго,оклеветати,3276975,67760,284704,V-,-sppamg-wi
таі,таи,3276976,69357,284704,Df,---------n
искрънѣго,искрьнии,3276977,64013,284704,A-,-s---mgpwi
своего,свои,3276978,58780,284704,Pt,3s---mg--i
сего,сь,3276979,59234,284704,Pd,-s---mg--i
въігънахъ,вꙑгънати,3276980,151266,284704,V-,1saia----i
гръдомь,гръдъ,3276981,67657,284928,A-,-s---nipsi
окомь,око,3276982,58813,284928,Nb,-s---ni--i
і,и,3276983,58771,284928,C-,---------n
несъітьномь,несꙑтьнъ,3276984,196793,284928,A-,-s---nipsi
ср҃дцемь,срьдьце,3276985,58805,284928,Nb,-s---ni--i
съ,съ,3276986,58764,284928,R-,---------n
сімь,сь,3276987,59234,284928,Pd,-s---mi--i
не,не,3276988,58767,284928,Df,---------n
ѣдѣахъ,ꙗсти,3276989,60205,284928,V-,1siia----i
Ѡчи,око,3276990,58813,284706,Nb,-d---nn--i
моі,мои,3276991,58929,284706,Ps,1d---nn--i
на,на,3276992,58783,284706,R-,---------n
вѣрьнъіѩ,вѣрьнъ,3276993,68323,284706,A-,-p---mapwi
землі,землꙗ,3276994,64341,284706,Nb,-s---fd--i
посаждаті,посаждати,3276995,196794,284706,V-,--pna----i
съ,съ,3276996,58764,284706,R-,---------n
собоѭ,себе,3276997,58829,284706,Pk,3s---mi--i
Ходѩі,ходити,3276998,58986,284708,V-,-sppamn-wi
по,по,3276999,58960,284708,R-,---------n
пѫті,пѫть,3277000,58763,284708,Nb,-s---md--i
непорочьноу,непорочьнъ,3277001,79518,284708,A-,-s---mdpsi
сь,сь,3277002,59234,284708,Pd,-s---mn--i
мі,азъ,3277003,58807,284708,Pp,1s---md--i
слоужаше,слоужити,3277004,59020,284708,V-,3siia----i
не,не,3277005,58767,284709,Df,---------n
жівѣше,жити,3277006,67386,284709,V-,3siia----i
посрѣдѣ,посрѣдѣ,3277007,79093,284709,R-,---------n
до,домъ,3277008,59745,284709,Nb,-s---mg--i
моего,мои,3277009,58929,284709,Ps,1s---mg--i
творѩі,творити,3277010,58852,284709,V-,-sppamn-wi
гръдъінѫ,гръдꙑни,3277011,64205,284709,Nb,-s---fa--i
гл҃ѩі,глаголати,3277012,58791,284710,V-,-sppamn-wi
неправедьнаа,неправьдьнъ,3277013,66287,284710,A-,-p---napwi
не,не,3277014,58767,284710,Df,---------n
ісправлѣше,исправлꙗти,3277015,131346,284710,V-,3siia----i
прѣдъ,прѣдъ,3277016,58985,284710,R-,---------n
очима,око,3277017,58813,284710,Nb,-d---ni--i
моіма,мои,3277018,58929,284710,Ps,1d---ni--i
На,на,3277019,58783,284711,R-,---------n
оутрьѣ,оутро,3277020,69022,284711,Nb,-s---nl--i
ізбіваахъ,избивати,3277021,135596,284711,V-,1siia----i
вьсѩ,вьсь,3277022,58821,284711,Px,-p---ma--i
грѣшьнъіѩ,грѣшьнъ,3277023,65090,284711,A-,-p---mapwi
землі,землꙗ,3277024,64341,284711,Nb,-s---fd--i
да,да,3277025,71813,284712,C-,---------n
потрѣблѭ,потрѣбити,3277026,68367,284712,V-,1spia----i
отъ,отъ,3277027,58785,284712,R-,---------n
града,градъ,3277028,59272,284712,Nb,-s---mg--i
гн҃ѣ,господьнь,3277029,58991,284712,A-,-s---mgpsi
вьсѩ,вьсь,3277030,58821,284712,Px,-p---ma--i
творѩштѩѩ,творити,3277031,58852,284712,V-,-pppama-wi
безакон҃нье,безакониѥ,3277032,68076,284712,Nb,-s---na--i
СЛАВ,слава,3277033,64748,284929,Nb,-s---fn--i
р҃,съто,3277034,66263,284713,Ma,---------n
а,ѥдинъ,3278065,58827,284713,Ma,---------n
з҃ї,седмь на десѧте,3277035,138902,284930,Ma,---------n
МОЛИТВА,молитва,3277036,59126,284931,Nb,-s---fn--i
НІЩАГО,нищь,3277037,64915,284931,A-,-s---mgpwi
ЕГДА,ѥгда,3277038,66511,284932,Dq,---------n
ОУНЪІЕТЪ,оунꙑти,3277039,151404,284932,V-,3spia----i
ПРѢДЪ,прѣдъ,3277040,58985,284932,R-,---------n
ГМ҃Ъ,господь,3277041,58858,284932,Nb,-s---mi--i
ПРОЛѢЕТЪ,пролити,3277042,119938,284932,V-,3spia----i
МОЛІТВѪ,молитва,3277043,59126,284932,Nb,-s---fa--i
СВОѬ,свои,3277044,58780,284932,Pt,3s---fa--i
Гі҃,господь,3277045,58858,284714,Nb,-s---mv--i
оуслъіші,оуслꙑшати,3277046,64238,284714,V-,2spma----i
молітвѫ,молитва,3277047,59126,284714,Nb,-s---fa--i
моѭ,мои,3277048,58929,284714,Ps,1s---fa--i
И,и,3277049,58771,284715,C-,---------n
въпль,въпль,3277050,68346,284715,Nb,-s---mn--i
моі,мои,3277051,58929,284715,Ps,1s---mn--i
къ,къ,3277052,58898,284715,R-,---------n
тебѣ,тꙑ,3277053,58769,284715,Pp,2s---md--i
да,да,3277054,60071,284715,Df,---------n
прідетъ,прити,3277055,58916,284715,V-,3spia----i
Не,не,3277056,58767,284716,Df,---------n
отъвраті,отъвратити,3277057,66281,284716,V-,2spma----i
лица,лице,3277058,59927,284716,Nb,-s---ng--i
твоего,твои,3277059,58814,284716,Ps,2s---ng--i
отъ,отъ,3277060,58785,284716,R-,---------n
мне,азъ,3277061,58807,284716,Pp,1s---mg--i
Въ,въ,3277062,58774,284716,R-,---------n
нъже,иже,3277063,58800,284716,Pr,-s---ma--i
денъ,дьнь,3277064,58915,284716,Nb,-s---ma--i
тѫжѫ,тѫжити,3277065,65075,284716,V-,1spia----i
пріклоні,приклонити,3277066,69163,284933,V-,2spma----i
ко,къ,3277067,58898,284933,R-,---------n
мнѣ,азъ,3277068,58807,284933,Pp,1s---md--i
оухо,оухо,3277069,64194,284933,Nb,-s---na--i
твое,твои,3277070,58814,284933,Ps,2s---na--i
Въ,въ,3277071,58774,284719,R-,---------n
нъже,иже,3277072,58800,284719,Pr,-s---ma--i
денъ,дьнь,3277073,58915,284719,Nb,-s---ma--i
прізовѫ,призъвати,3277074,64103,284719,V-,1spia----i
тѩ,тꙑ,3277075,58769,284719,Pp,2s---ma--i
ѩдро,ѩдро,3277076,68755,284719,Df,-------p-i
оуслъіші,оуслꙑшати,3277077,64238,284719,V-,2spma----i
мѩ,азъ,3277078,58807,284719,Pp,1s---ma--i
Иде,иде,3277079,70641,284721,Df,---------n
ичезѫ,ищезнѫти,3277080,69164,284721,V-,3paia----i
ѣко,ꙗко,3277081,59474,284721,Df,---------n
дъімъ,дꙑмъ,3277082,120210,284721,Nb,-s---mn--i
дьні,дьнь,3277083,58915,284721,Nb,-p---mn--i
моі,мои,3277084,58929,284721,Ps,1p---mn--i
ї,и,3277085,58771,284722,C-,---------n
кості,кость,3277086,68074,284722,Nb,-p---fn--i
моѩ,мои,3277087,58929,284722,Ps,1p---fn--i
ѣко,ꙗко,3277088,59474,284722,Df,---------n
соушіло,соушило,3277089,196795,284722,Nb,-s---nn--i
сосъхѫ,съсъхнѫти,3277090,196796,284722,V-,3paia----i
сѩ,себе,3277091,58829,284722,Pk,3s---qa--i
Побьенъ,побити,3277092,67358,284723,V-,-suppmn-si
бъіхъ,бꙑти,3277093,58773,284723,V-,1saia----i
ѣко,ꙗко,3277094,59474,284723,Df,---------n
сѣно,сѣно,3277095,66517,284723,Nb,-s---nn--i
и,и,3277096,58771,284723,C-,---------n
съше,съхнѫти,3277097,134327,284723,V-,3saia----i
срд҃це,срьдьце,3277098,58805,284723,Nb,-s---nn--i
мое,мои,3277099,58929,284723,Ps,1s---nn--i
ѣко,ꙗко,3277100,72150,284724,Df,---------n
забъіхъ,забꙑти,3277101,64584,284724,V-,1saia----i
сънѣсти,сънѣсти,3277102,59096,284724,V-,--pna----i
хлѣбъ,хлѣбъ,3277103,60184,284724,Nb,-s---ma--i
мои,мои,3277104,58929,284724,Ps,1s---ma--i
Ѡтъ,отъ,3277105,58785,284725,R-,---------n
гласа,гласъ,3277106,58926,284725,Nb,-s---mg--i
въздъіханьѣ,въздꙑханиѥ,3277107,83640,284725,Nb,-s---ng--i
моего,мои,3277108,58929,284725,Ps,1s---ng--i
прільпе,прильпѣти,3277109,138010,284725,V-,3saia----i
кость,кость,3277110,68074,284725,Nb,-s---fn--i
моѣ,мои,3277111,58929,284725,Ps,1s---fn--i
плъти,плъть,3277112,64697,284725,Nb,-s---fd--i
моеі,мои,3277113,58929,284725,Ps,1s---fd--i
Оуподобихъ,оуподобити,3277114,66810,284727,V-,1saia----i
сѩ,себе,3277115,58829,284727,Pk,3s---qa--i
неѩсъіті,неѩсꙑть,3277116,196797,284727,Nb,-s---fd--i
поустъінѣі,поустꙑньнъ,3277117,138575,284727,A-,-s---fdpwi
Бъіхъ,бꙑти,3277118,58773,284728,V-,1saia----i
ѣко,ꙗко,3277119,59474,284728,Df,---------n
нощънъі,нощьнъ,3277120,66821,284728,A-,-s---mnpwi
вранъ,вранъ,3277121,68684,284728,Nb,-s---mn--i
на,на,3277122,58783,284728,R-,---------n
нъірищі,нꙑрище,3277123,138546,284728,Nb,-s---nl--i
Забьдѣхъ,забъдѣти,3277124,196798,284729,V-,1saia----i
і,и,3277125,58771,284729,C-,---------n
бъіхъ,бꙑти,3277126,58773,284729,V-,1saia----i
ѣко,ꙗко,3277127,59474,284729,Df,---------n
пьтіца,пътица,3277128,66252,284729,Nb,-s---fn--i
собѩщиѣ,собити,3277129,196799,284729,V-,-sppafn-si
сѩ,себе,3277130,58829,284729,Pk,3s---qa--i
на,на,3277131,58783,284729,R-,---------n
зъдѣ,зьдъ,3277132,196800,284729,Nb,-s---ml--i
Вьсъ,вьсь,3277133,58821,284730,Px,-s---ma--i
денъ,дьнь,3277134,58915,284730,Nb,-s---ma--i
поношаахѫ,поносити,3277135,65880,284730,V-,3piia----i
ми,азъ,3277136,58807,284730,Pp,1s---md--i
враѕи,врагъ,3277137,64025,284730,Nb,-p---mn--i
моі,мои,3277138,58929,284730,Ps,1p---mn--i
и,и,3277139,58771,284731,C-,---------n
хвалѩщи,хвалити,3277140,67696,284731,V-,-pppamn-wi
сѩ,себе,3277141,58829,284731,Pk,3s---qa--i
мноѭ,азъ,3277142,58807,284731,Pp,1s---mi--i
клънѣахѫ,клѧти,3277143,66270,284731,V-,3piia----i
сѩ,себе,3277144,58829,284731,Pk,3s---qa--i
Иде,иде,3277145,70641,284733,Df,---------n
попелъ,попелъ,3277146,68814,284733,Nb,-s---ma--i
ѣко,ꙗко,3277147,59474,284733,Df,---------n
хлѣбъ,хлѣбъ,3277148,60184,284733,Nb,-s---ma--i
ѣсъ,ꙗсти,3277149,60205,284733,V-,1saia----i
И,и,3277150,58771,284733,C-,---------n
пітье,питиѥ,3277151,123825,284733,Nb,-s---na--i
мое,мои,3277152,58929,284733,Ps,1s---na--i
съ,съ,3277153,58764,284733,R-,---------n
плачемъ,плачь,3277154,67525,284733,Nb,-s---mi--i
растварѣахъ,растварꙗти,3277155,140085,284733,V-,1siia----i
Ѡтъ,отъ,3277156,58785,284733,R-,---------n
ліца,лице,3277157,59927,284733,Nb,-s---ng--i
гнѣва,гнѣвъ,3277158,65122,284733,Nb,-s---mg--i
твоего,твои,3277159,58814,284733,Ps,2s---mg--i
и,и,3277160,58771,284733,C-,---------n
ѣрості,ꙗрость,3277161,55811,284733,Nb,-s---fg--i
твоеѩ,твои,3277162,58814,284733,Ps,2s---fg--i
Ѣко,ꙗко,3277163,72150,284736,Df,---------n
възнесъ,възнести,3277164,65967,284736,V-,-supamn-si
нізъвръже,низъврѣщи,3277165,196801,284736,V-,3saia----i
мѩ,азъ,3277166,58807,284736,Pp,1s---ma--i
Дънье,дьнь,3277167,58915,284737,Nb,-p---mn--i
моі,мои,3277168,58929,284737,Ps,1p---mn--i
ѣко,ꙗко,3277169,59474,284737,Df,---------n
сѣнъ,сѣно,3277170,66517,284737,Nb,-s---nn--i
оуклонішѩ,оуклонити,3277171,69266,284737,V-,3paia----i
сѩ,себе,3277172,58829,284737,Pk,3s---qa--i
И,и,3277173,58771,284738,C-,---------n
азъ,азъ,3277174,58807,284738,Pp,1s---mn--i
ѣко,ꙗко,3277175,59474,284738,Df,---------n
сѣно,сѣно,3277176,66517,284738,Nb,-s---nn--i
исохъ,исъхнѫти,3277177,82862,284738,V-,1saia----i
Тъі,тꙑ,3277178,58769,284739,Pp,2s---mn--i
же,же,3277179,58808,284739,Df,---------n
г҃і,господь,3277180,58858,284739,Nb,-s---mv--i
вь,въ,3277181,58774,284739,R-,---------n
вѣкъ,вѣкъ,3277182,59093,284739,Nb,-s---ma--i
прѣбъіваеші,прѣбꙑвати,3277183,66311,284739,V-,2spia----i
и,и,3277184,58771,284739,C-,---------n
памѩ-т,памѧть,3277185,64973,284739,Nb,-s---fn--i
воѣ,твои,3277186,58814,284739,Ps,2s---fn--i
вь,въ,3277187,58774,284739,R-,---------n
родъ,родъ,3277188,64405,284739,Nb,-s---ma--i
і,и,3277189,58771,284739,C-,---------n
родъ,родъ,3277190,64405,284739,Nb,-s---ma--i
Тъі,тꙑ,3277191,58769,284741,Pp,2s---mn--i
вьскресъ,въскрьснѫти,3277192,60069,284741,V-,-supamn-si
помилоуеші,помиловати,3277193,59746,284741,V-,2spia----i
сиона,сионъ,3277194,133009,284741,Ne,-s---mg--i
Ѣко,ꙗко,3277195,72150,284935,Df,---------n
врѣмѩ,врѣмѧ,3277196,59030,284935,Nb,-s---nn--i
помиловаті,помиловати,3277197,59746,284935,V-,--pna----i
Ѣко,ꙗко,3277198,72150,284743,Df,---------n
приде,прити,3277199,58916,284743,V-,3saia----i
врѣмѩ,врѣмѧ,3277200,59030,284743,Nb,-s---nn--i
Ѣко,ꙗко,3277201,72150,284744,Df,---------n
благоволішѩ,благоволити,3277202,58927,284744,V-,3paia----i
рабі,рабъ,3277203,59499,284744,Nb,-p---mn--i
твоі,твои,3277204,58814,284744,Ps,2p---mn--i
камень-е,камениѥ,3277205,59205,284744,Nb,-s---na--i
го,и,3277206,58765,284744,Pp,3s---mg--i
И,и,3277207,58771,284744,C-,---------n
пръстъ,прьстъ,3277208,67764,284744,Nb,-s---ma--i
его,и,3277209,58765,284744,Pp,3s---mg--i
оущедрѩтъ,оущѣдрити,3277210,83916,284744,V-,3ppia----i
И,и,3277211,58771,284746,C-,---------n
оубоѩтъ,оубоꙗти,3277212,59760,284746,V-,3ppia----i
сѩ,себе,3277213,58829,284746,Pk,3s---qa--i
ѩзъіці,ѩзꙑкъ,3277214,59128,284746,Nb,-p---mn--i
имені,имѧ,3277215,58990,284746,Nb,-s---ng--i
гн҃ѣ,господьнь,3277216,58991,284746,A-,-s---ngpsi
И,и,3277217,58771,284746,C-,---------n
вьсі,вьсь,3277218,58821,284746,Px,-p---mn--i
цр҃і,цѣсарь,3277219,64252,284746,Nb,-p---mn--i
земьни,земьнъ,3277220,66254,284746,A-,-p---mnpsi
славъі,слава,3277221,64748,284746,Nb,-s---fg--i
твоеѩ,твои,3277222,58814,284746,Ps,2s---fg--i
Ѣко,ꙗко,3277223,72150,284748,Df,---------n
съзіждетъ,съзьдати,3277224,59488,284748,V-,3spia----i
г҃ъ,господь,3277225,58858,284748,Nb,-s---mn--i
сиона,сионъ,3277226,133009,284748,Ne,-s---mg--i
И,и,3277227,58771,284748,C-,---------n
ѣвітъ,авити,3277228,65102,284748,V-,3spia----i
сѩ,себе,3277229,58829,284748,Pk,3s---qa--i
вь,въ,3277230,58774,284748,R-,---------n
славѣ,слава,3277231,64748,284748,Nb,-s---fl--i
своеі,свои,3277232,58780,284748,Pt,3s---fl--i
Прізьрѣ,призьрѣти,3277233,67620,284750,V-,3saia----i
на,на,3277234,58783,284750,R-,---------n
молітво,молитва,3277235,59126,284750,Nb,-s---fa--i
съмѣренъіїхъ,съмѣрѥнъ,3277236,67660,284750,A-,-p---pgpwi
И,и,3277237,58771,284751,C-,---------n
не,не,3277238,58767,284751,Df,---------n
оунічьжі,оуничьжити,3277239,69701,284751,V-,3spia----i
моленьѣ,молѥниѥ,3277240,84527,284751,Nb,-s---ng--i
ихъ,и,3277241,58765,284751,Pp,3p---pg--i
Да,да,3277242,60071,284752,Df,---------n
напишѫтъ,напьсати,3277243,65852,284752,V-,3ppia----i
сѩ,себе,3277244,58829,284752,Pk,3s---qa--i
си,сь,3277245,59234,284752,Pd,-p---nn--i
вь,въ,3277246,58774,284752,R-,---------n
родъ,родъ,3277247,64405,284752,Nb,-s---ma--i
інъ,инъ,3277248,64675,284752,Px,-s---ma--i
Ї,и,3277249,58771,284753,C-,---------n
людье,людиѥ,3277250,59473,284753,Nb,-p---mn--i
зиждеми,зьдати,3277251,59758,284753,V-,-ppppmn-si
вьсхвалѩтъ,въсхвалити,3277252,81618,284753,V-,3ppia----i
г҃ѣ,господь,3277253,58858,284753,Nb,-s---mg--i
Ѣко,ꙗко,3277254,72150,284754,Df,---------n
прініче,приникнѫти,3277255,69153,284754,V-,3saia----i
съ,съ,3277256,58764,284754,R-,---------n
въісотъі,вꙑсота,3277257,80305,284754,Nb,-s---fg--i
ст҃ъіѩ,свѧтъ,3277258,58910,284754,A-,-s---fgpwi
своеѩ,свои,3277259,58780,284754,Pt,3s---fg--i
Гъ҃,господь,3277260,58858,284755,Nb,-s---mn--i
съ,съ,3277261,58764,284755,R-,---------n
нс҃и,небо,3277262,58920,284755,Nb,-s---ng--i
на,на,3277263,58783,284755,R-,---------n
землѭ,землꙗ,3277264,64341,284755,Nb,-s---fa--i
прізьрѣ,призьрѣти,3277265,67620,284755,V-,3saia----i
Оуслъішаті,оуслꙑшати,3277266,64238,284755,V-,--pna----i
вьздъіханіе,въздꙑханиѥ,3277267,83640,284755,Nb,-s---na--i
окованъіхъ,оковати,3277268,85951,284755,V-,-pupppg-wi
Раздрѣшіті,раздрѣшити,3277269,58893,284755,V-,--pna----i
сн҃ъі,сꙑнъ,3277270,146309,284755,Nb,-p---ma--i
оумръщвенъіхъ,оумрьтвити,3277271,69000,284755,V-,-pupppg-wi
Възвѣстіті,възвѣстити,3277272,64057,284755,V-,--pna----i
вь,въ,3277273,58774,284755,R-,---------n
сионѣ,сионъ,3277274,133009,284755,Ne,-s---ml--i
їмѩ,имѧ,3277275,58990,284755,Nb,-s---na--i
гн҃е,господьнь,3277276,58991,284755,A-,-s---napsi
и,и,3277277,58771,284755,C-,---------n
хвалъі,хвала,3277278,65116,284755,Nb,-p---fa--i
его,и,3277279,58765,284755,Pp,3s---mg--i
въ,въ,3277280,58774,284755,R-,---------n
їи҃мѣ,иѥроусалимъ,3277281,58904,284755,Ne,-s---ml--i
Егда,ѥгда,3277282,66511,284755,Dq,---------n
сънъмѫтъ,сънѧти,3277283,65927,284755,V-,3ppia----i
сѩ,себе,3277284,58829,284755,Pk,3s---qa--i
людье,людиѥ,3277285,59473,284755,Nb,-p---mn--i
вькоупѣ,въкоупѣ,3277286,68896,284755,Df,---------n
И,и,3277287,58771,284755,C-,---------n
цр҃і,цѣсарь,3277288,64252,284755,Nb,-p---mn--i
работаті,работати,3277289,66467,284755,V-,--pna----i
г҃ю,господь,3277290,58858,284755,Nb,-s---md--i
